Time (ms),Name,Value
46529,"PID output","0.8242566951171885"
46529,"Right speed","4828.57177734375"
46529,"Right speed","4828.57177734375"
46529,"Left speed","4834.28466796875"
46529,"Left speed","4834.28466796875"
46629,"PID output","0.8266002302734385"
46629,"PID output","0.8266002302734385"
46629,"Left speed","4805.712890625"
46629,"Left speed","4805.712890625"
46629,"Right speed","4800.00048828125"
46629,"Right speed","4800.00048828125"
46730,"PID output","0.8379615896484384"
46730,"PID output","0.8379615896484384"
46730,"Left speed","4788.5703125"
46730,"Left speed","4788.5703125"
46730,"Right speed","4782.8583984375"
46730,"Right speed","4782.8583984375"
46829,"PID output","0.8295156248046883"
46830,"PID output","0.8295156248046883"
46830,"Right speed","4794.28564453125"
46830,"Right speed","4794.28564453125"
46830,"Left speed","4794.28466796875"
46830,"Left speed","4794.28466796875"
46930,"PID output","0.8307504031250008"
46930,"PID output","0.8307504031250008"
46930,"Right speed","4788.57177734375"
46930,"Right speed","4788.57177734375"
46930,"Left speed","4788.5712890625"
46930,"Left speed","4788.5712890625"
47037,"PID output","0.8412417371093757"
47037,"PID output","0.8412417371093757"
47037,"Left speed","4777.14306640625"
47037,"Left speed","4777.14306640625"
47037,"Right speed","4777.1435546875"
47037,"Right speed","4777.1435546875"
47130,"PID output","0.834248600390625"
47130,"PID output","0.834248600390625"
47130,"Right speed","4777.1435546875"
47130,"Right speed","4777.1435546875"
47130,"Left speed","4777.1435546875"
47130,"Left speed","4777.1435546875"
47230,"PID output","0.8346262937499999"
47230,"PID output","0.8346262937499999"
47230,"Right speed","4777.1435546875"
47230,"Right speed","4777.1435546875"
47230,"Left speed","4771.4296875"
47230,"Left speed","4771.4296875"
47330,"PID output","0.8355868455078123"
47330,"PID output","0.8355868455078123"
47330,"Left speed","4777.1435546875"
47330,"Left speed","4777.1435546875"
47330,"Right speed","4777.14306640625"
47330,"Right speed","4777.14306640625"
47430,"PID output","0.8365016882812497"
47430,"PID output","0.8365016882812497"
47430,"Left speed","4777.1435546875"
47430,"Left speed","4777.1435546875"
47430,"Right speed","4777.1435546875"
47430,"Right speed","4777.1435546875"
47530,"PID output","0.83678795390625"
47530,"PID output","0.83678795390625"
47530,"Left speed","4788.572265625"
47530,"Left speed","4788.572265625"
47530,"Right speed","4788.57177734375"
47530,"Right speed","4788.57177734375"
47630,"PID output","0.837577135546875"
47630,"PID output","0.837577135546875"
47630,"Left speed","4788.5712890625"
47630,"Left speed","4788.5712890625"
47630,"Right speed","4782.85791015625"
47630,"Right speed","4782.85791015625"
47730,"PID output","0.8383777039062503"
47730,"PID output","0.8383777039062503"
47730,"Left speed","4788.57177734375"
47730,"Left speed","4788.57177734375"
47730,"Right speed","4788.5712890625"
47730,"Right speed","4788.5712890625"
47831,"PID output","0.8385840330078128"
47831,"PID output","0.8385840330078128"
47831,"Left speed","4788.5712890625"
47831,"Left speed","4788.5712890625"
47831,"Right speed","4782.857421875"
47831,"Right speed","4782.857421875"
47930,"PID output","0.8393274626953134"
47930,"PID output","0.8393274626953134"
47930,"Right speed","4782.85693359375"
47930,"Right speed","4782.85693359375"
47930,"Left speed","4788.5712890625"
