Time (ms),Name,Value
680070,"Left speed","2474.285888671875"
680070,"PID output","-0.2371429443359375"
680170,"PID output","0.6599999389648438"
680170,"Left speed","1222.857177734375"
680271,"Left speed","457.14306640625"
680271,"PID output","0.5857143554687501"
680371,"Left speed","2108.57177734375"
680371,"PID output","-0.2714285888671875"
680473,"Left speed","2411.4287109375"
680473,"PID output","0.03428570556640625"
680570,"Left speed","337.14306640625"
680570,"PID output","0.831428466796875"
680671,"PID output","0.039999877929687504"
680671,"Left speed","1211.4287109375"
680771,"Left speed","2668.571044921875"
680771,"PID output","-0.2857142333984375"
680871,"Left speed","1542.856689453125"
680871,"PID output","0.56"
680971,"Left speed","205.71435546875"
680971,"PID output","0.78"
681071,"Left speed","2422.857177734375"
681071,"PID output","-0.21142858886718752"
681172,"PID output","0.13428564453125"
681172,"Left speed","2354.285888671875"
681272,"Left speed","514.2861328125"
681272,"PID output","0.9057141113281251"
681371,"Left speed","680.00048828125"
681371,"PID output","0.2714283447265625"
681471,"Left speed","2765.714599609375"
681471,"PID output","-0.408571533203125"
681572,"Left speed","1251.4287109375"
681572,"PID output","0.37428564453125"
681672,"PID output","0.757142822265625"
681672,"Left speed","102.857177734375"
681772,"Left speed","2045.714111328125"
681772,"PID output","-0.34857165527343753"
681872,"Left speed","2788.57177734375"
681872,"PID output","-0.1142857666015625"
681973,"Left speed","771.4286499023438"
681973,"PID output","0.862857177734375"
682074,"Left speed","811.428466796875"
682074,"PID output","0.5942857666015625"
682174,"PID output","-0.4685712890625"
682174,"Left speed","3005.7138671875"
682273,"Left speed","1731.427978515625"
682273,"PID output","0.5000003662109375"
682374,"Left speed","-28.572021484375"
682374,"PID output","1.002857421875"
682474,"Left speed","1382.85693359375"
682474,"PID output","-0.145714111328125"
682573,"Left speed","2902.857177734375"
682573,"PID output","-0.4514285888671875"
682675,"Left speed","508.5714111328125"
682675,"PID output","0.9914285278320313"
682775,"Left speed","257.14306640625"
682775,"PID output","0.5285714111328125"
682874,"Left speed","2800.000244140625"
682875,"PID output","-0.637142822265625"
682975,"Left speed","2508.5712890625"
682975,"PID output","0.191428466796875"
683076,"Left speed","-342.85693359375"
683076,"PID output","1.171428466796875"
683174,"PID output","-0.2"
683174,"Left speed","1371.42822265625"
683274,"Left speed","3240.000244140625"
683274,"PID output","-0.4428570556640625"
683375,"Left speed","1102.857177734375"
683375,"PID output","0.8600001220703125"
683475,"Left speed","-257.142822265625"
683475,"PID output","0.9285714111328125"
683576,"Left speed","1011.428466796875"
683576,"PID output","-0.037142822265625"
708136,"P","1.0E-4"
716612,"Left speed","222.85714721679688"
716612,"PID output","0.1777142852783203"
716711,"Left speed","617.1428833007812"
716711,"PID output","0.13828571166992187"
716811,"Left speed","931.4285888671875"
716811,"PID output","0.10685714111328125"
716916,"Left speed","794.2858276367188"
716917,"PID output","0.12057141723632812"
717011,"Left speed","691.4287719726562"
717011,"PID output","0.13085712280273437"
717112,"Left speed","708.571533203125"
717112,"PID output","0.1291428466796875"
717213,"Left speed","748.5714111328125"
717214,"PID output","0.12514285888671875"
717312,"Left speed","742.8572998046875"
717312,"PID output","0.12571427001953125"
717414,"Left speed","731.4286499023438"
717414,"PID output","0.12685713500976564"
717512,"Left speed","725.71435546875"
717512,"PID output","0.127428564453125"
717623,"Left speed","737.14306640625"
717623,"PID output","0.126285693359375"
717713,"Left speed","737.1430053710938"
717714,"PID output","0.12628569946289064"
717813,"Left speed","731.4287109375"
717814,"PID output","0.12685712890625"
717913,"Left speed","731.4286499023438"
717913,"PID output","0.12685713500976564"
718113,"Left speed","737.14306640625"
718113,"PID output","0.126285693359375"
718213,"Left speed","737.1430053710938"
718213,"PID output","0.12628569946289064"
718325,"Left speed","731.4287109375"
718325,"PID output","0.12685712890625"
718414,"Left speed","731.4286499023438"
718415,"PID output","0.12685713500976564"
718513,"Left speed","737.1430053710938"
718513,"PID output","0.12628569946289064"
718614,"Left speed","737.14306640625"
718614,"PID output","0.126285693359375"
718715,"Left speed","731.4287109375"
718715,"PID output","0.12685712890625"
718816,"Left speed","731.4287109375"
718816,"PID output","0.12685712890625"
718914,"Left speed","737.1428833007812"
718915,"PID output","0.1262857116699219"
719116,"Left speed","737.142822265625"
719116,"PID output","0.1262857177734375"
719214,"Left speed","731.4286499023438"
719215,"PID output","0.12685713500976564"
719315,"Left speed","731.4285888671875"
719315,"PID output","0.12685714111328125"
719416,"Left speed","731.4286499023438"
719416,"PID output","0.12685713500976564"
719514,"Left speed","737.1430053710938"
719515,"PID output","0.12628569946289064"
719615,"Left speed","737.14306640625"
719615,"PID output","0.126285693359375"
719716,"Left speed","731.4287109375"
719716,"PID output","0.12685712890625"
719816,"Left speed","731.4287109375"
719816,"PID output","0.12685712890625"
719916,"Left speed","731.4286499023438"
719916,"PID output","0.12685713500976564"
720016,"Left speed","731.4285888671875"
720116,"PID output","0.12685712890625"
720116,"Left speed","731.4287109375"
720231,"Left speed","731.4286499023438"
720232,"PID output","0.12685713500976564"
720317,"Left speed","731.4285888671875"
720317,"PID output","0.12685712890625"
720418,"PID output","0.12685713500976564"
720418,"Left speed","725.7142944335938"
720517,"PID output","0.12742857055664064"
720517,"Left speed","725.7144775390625"
720617,"PID output","0.127428564453125"
720617,"Left speed","725.71435546875"
720717,"Left speed","731.428466796875"
720717,"PID output","0.1268571533203125"
720820,"Left speed","725.7142333984375"
720820,"PID output","0.12685714111328125"
720923,"PID output","0.12685713500976564"
720923,"Left speed","731.4286499023438"
721017,"Left speed","737.1429443359375"
721017,"PID output","0.12628570556640625"
721118,"Left speed","731.4285888671875"
721118,"PID output","0.12685714111328125"
721218,"Left speed","731.4286499023438"
721218,"PID output","0.12685713500976564"
721318,"Left speed","731.4285888671875"
721318,"PID output","0.12685714111328125"
721417,"Left speed","731.4286499023438"
721418,"PID output","0.12685713500976564"
721523,"Left speed","737.1429443359375"
721523,"PID output","0.12628570556640625"
721619,"Left speed","731.4285888671875"
721619,"PID output","0.12685714111328125"
721719,"Left speed","731.4286499023438"
721719,"PID output","0.12685713500976564"
721820,"Left speed","731.4287109375"
721820,"PID output","0.12685712890625"
721919,"Left speed","737.1428833007812"
721919,"PID output","0.1262857116699219"
722038,"Left speed","737.1429443359375"
722038,"PID output","0.12628570556640625"
722119,"Left speed","737.142822265625"
722119,"PID output","0.1262857177734375"
